efo.type,efo.value,efo.id
typed-literal,Developmental anomaly of metabolic origin,http://www.orpha.net/ORDO/Orphanet_139009
typed-literal,Retinoblastoma,http://www.orpha.net/ORDO/Orphanet_790
typed-literal,retinal cell cancer,http://purl.obolibrary.org/obo/MONDO_0004338
typed-literal,homocystinuria (disease),http://purl.obolibrary.org/obo/MONDO_0004737
typed-literal,hereditary hemochromatosis type 1,http://www.ebi.ac.uk/efo/EFO_0006513
typed-literal,hereditary hemochromatosis,http://purl.obolibrary.org/obo/MONDO_0006507
typed-literal,Dentatorubral pallidoluysian atrophy,http://www.orpha.net/ORDO/Orphanet_101
typed-literal,Huntington disease-like syndrome,http://www.orpha.net/ORDO/Orphanet_158266
typed-literal,Spinocerebellar ataxia type 1,http://www.orpha.net/ORDO/Orphanet_98755
typed-literal,Autosomal dominant cerebellar ataxia type 1,http://www.orpha.net/ORDO/Orphanet_94145
typed-literal,genetic skin disease,http://purl.obolibrary.org/obo/MONDO_0024255
typed-literal,Genetic skin tumor,http://www.orpha.net/ORDO/Orphanet_183487
typed-literal,Familial cystic renal disease,http://www.orpha.net/ORDO/Orphanet_93587
typed-literal,inherited nervous system cancer-predisposing syndrome,http://purl.obolibrary.org/obo/MONDO_0016756
typed-literal,neurocutaneous syndrome,http://purl.obolibrary.org/obo/MONDO_0042983
typed-literal,Nephropathy secondary to a storage or other metabolic disease,http://www.orpha.net/ORDO/Orphanet_93593
typed-literal,Cystinosis,http://www.orpha.net/ORDO/Orphanet_213
typed-literal,Glycogen storage disease with hypertrophic cardiomyopathy,http://www.orpha.net/ORDO/Orphanet_217572
typed-literal,Multiple congenital anomalies/dysmorphic syndrome-intellectual disability,http://www.orpha.net/ORDO/Orphanet_102283
typed-literal,X-linked syndromic intellectual disability,http://www.orpha.net/ORDO/Orphanet_98464
typed-literal,progeroid syndrome,http://purl.obolibrary.org/obo/MONDO_0015333
typed-literal,Monogenic disease with epilepsy,http://www.orpha.net/ORDO/Orphanet_166472
typed-literal,Rhizomelic chondrodysplasia punctata type 1,http://www.orpha.net/ORDO/Orphanet_309789
typed-literal,Familial Mediterranean fever,http://www.orpha.net/ORDO/Orphanet_342
typed-literal,secondary glomerular disease,http://purl.obolibrary.org/obo/MONDO_0019724
typed-literal,Primary glomerular disease,http://www.orpha.net/ORDO/Orphanet_102373
typed-literal,Neurometabolic disease,http://www.orpha.net/ORDO/Orphanet_68385
typed-literal,Metachromatic leukodystrophy,http://www.orpha.net/ORDO/Orphanet_512
typed-literal,Friedreich ataxia,http://www.orpha.net/ORDO/Orphanet_95
typed-literal,Primary bone dysplasia with defective bone mineralization,http://www.orpha.net/ORDO/Orphanet_93447
typed-literal,Rare syndrome with cardiac malformations,http://www.orpha.net/ORDO/Orphanet_156532
typed-literal,Genetic malformation syndrome with short stature,http://www.orpha.net/ORDO/Orphanet_183570
typed-literal,Syndromic renal or urinary tract malformation,http://www.orpha.net/ORDO/Orphanet_93547
typed-literal,Disease associated with non-acquired combined pituitary hormone deficiency,http://www.orpha.net/ORDO/Orphanet_95495
typed-literal,Leukodystrophy,http://www.orpha.net/ORDO/Orphanet_68356
typed-literal,Rare disorder with hypogonadotropic hypogonadism,http://www.orpha.net/ORDO/Orphanet_181387
typed-literal,Inherited cancer-predisposing syndrome,http://www.orpha.net/ORDO/Orphanet_140162
typed-literal,LEOPARD syndrome,http://www.orpha.net/ORDO/Orphanet_500
typed-literal,Syndromic genetic deafness,http://www.orpha.net/ORDO/Orphanet_90642
typed-literal,syndromic hereditary optic neuropathy,http://purl.obolibrary.org/obo/MONDO_0018609
typed-literal,Rare syndromic dyslipidemia,http://www.orpha.net/ORDO/Orphanet_181437
typed-literal,Sitosterolemia,http://www.orpha.net/ORDO/Orphanet_2882
typed-literal,Marshall syndrome,http://www.orpha.net/ORDO/Orphanet_560
typed-literal,Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia,http://www.orpha.net/ORDO/Orphanet_253
typed-literal,Milroy disease,http://www.orpha.net/ORDO/Orphanet_79452
typed-literal,Syndromic lymphedema,http://www.orpha.net/ORDO/Orphanet_89832
typed-literal,Syndromic anorectal malformation,http://www.orpha.net/ORDO/Orphanet_117573
typed-literal,Genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,http://www.orpha.net/ORDO/Orphanet_330206
typed-literal,Rare disorder with dystonia and other neurologic or systemic manifestation,http://www.orpha.net/ORDO/Orphanet_370106
typed-literal,Syndromic obesity,http://www.orpha.net/ORDO/Orphanet_240371
typed-literal,Genetic chronic primary adrenal insufficiency,http://www.orpha.net/ORDO/Orphanet_101960
typed-literal,syndromic diaphragmatic or abdominal wall malformation,http://purl.obolibrary.org/obo/MONDO_0015216
typed-literal,Familial medullary thyroid carcinoma,http://www.orpha.net/ORDO/Orphanet_99361
typed-literal,medullary thyroid gland carcinoma,http://purl.obolibrary.org/obo/MONDO_0015277
typed-literal,Syndrome or malformation associated with head and neck malformations,http://www.orpha.net/ORDO/Orphanet_156237
typed-literal,Cerebral malformation with epilepsy,http://www.orpha.net/ORDO/Orphanet_166478
typed-literal,Genetic tumor of hematopoietic and lymphoid tissues,http://www.orpha.net/ORDO/Orphanet_322126
typed-literal,syndromic diaphragmatic or thoracic malformation,http://purl.obolibrary.org/obo/MONDO_0015880
typed-literal,lysosomal disease with epilepsy,http://purl.obolibrary.org/obo/MONDO_0016397
typed-literal,peroxisomal disease with epilepsy,http://purl.obolibrary.org/obo/MONDO_0016398
typed-literal,amino acid or protein metabolism disease with epilepsy,http://purl.obolibrary.org/obo/MONDO_0016399
typed-literal,metal transport or utilization disorder with epilepsy,http://purl.obolibrary.org/obo/MONDO_0016400
typed-literal,secondary interstitial lung disease in childhood and adulthood associated with a metabolic disease,http://purl.obolibrary.org/obo/MONDO_0017037
typed-literal,Genetic non-syndromic central nervous system malformation,http://www.orpha.net/ORDO/Orphanet_269550
typed-literal,Genetic neurodegenerative disease with dementia,http://www.orpha.net/ORDO/Orphanet_276058
typed-literal,Frontotemporal dementia,http://www.orpha.net/ORDO/Orphanet_282
typed-literal,Syndromic ichthyosis associated with ocular features,http://www.orpha.net/ORDO/Orphanet_98699
typed-literal,Metabolic disease with corneal opacity,http://www.orpha.net/ORDO/Orphanet_98711
typed-literal,Walker-Warburg syndrome,http://www.orpha.net/ORDO/Orphanet_899
typed-literal,Non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature,http://www.orpha.net/ORDO/Orphanet_371064
typed-literal,Congenital disorder of glycosylation with epilepsy as a major feature,http://www.orpha.net/ORDO/Orphanet_371071
typed-literal,sphingolipidosis with epilepsy,http://purl.obolibrary.org/obo/MONDO_0018299
typed-literal,Inherited renal cancer-predisposing syndrome,http://www.orpha.net/ORDO/Orphanet_319328
typed-literal,Syndromic urogenital tract malformation,http://www.orpha.net/ORDO/Orphanet_165707
typed-literal,Trichothiodystrophy,http://www.orpha.net/ORDO/Orphanet_33364
typed-literal,Syndromic hair shaft abnormality,http://www.orpha.net/ORDO/Orphanet_79367
typed-literal,Rare insulin-resistance syndrome,http://www.orpha.net/ORDO/Orphanet_181368
typed-literal,Non-acquired premature ovarian failure,http://www.orpha.net/ORDO/Orphanet_95710
typed-literal,Optic neuropathy,http://www.orpha.net/ORDO/Orphanet_98671
typed-literal,familial chylomicronemia syndrome,http://purl.obolibrary.org/obo/MONDO_0018637
typed-literal,ichthyosis (disease),http://purl.obolibrary.org/obo/MONDO_0019269
typed-literal,Genetic frontotemporal degeneration with dementia,http://www.orpha.net/ORDO/Orphanet_276061
typed-literal,Frontotemporal neurodegeneration with movement disorder,http://www.orpha.net/ORDO/Orphanet_306708
typed-literal,inherited neuroendocrine tumor,http://purl.obolibrary.org/obo/MONDO_0025511
typed-literal,Microcephalic primordial dwarfism,http://www.orpha.net/ORDO/Orphanet_324761
typed-literal,Moyamoya syndrome,http://purl.obolibrary.org/obo/MONDO_0018792
typed-literal,Genetic central nervous system and retinal vascular disease,http://www.orpha.net/ORDO/Orphanet_183503
typed-literal,Combined T and B cell immunodeficiency,http://www.orpha.net/ORDO/Orphanet_101972
typed-literal,skin vascular disease,http://purl.obolibrary.org/obo/MONDO_0019293
typed-literal,Genetic skin vascular disorder,http://www.orpha.net/ORDO/Orphanet_183478
typed-literal,Leigh syndrome,http://www.orpha.net/ORDO/Orphanet_506
typed-literal,Leigh disease,http://purl.obolibrary.org/obo/MONDO_0018859
typed-literal,Unclassified primitive or secondary maculopathy,http://www.orpha.net/ORDO/Orphanet_98666
typed-literal,Syndrome with a symptomatic strabismus,http://www.orpha.net/ORDO/Orphanet_98683
typed-literal,Supranuclear oculomotor palsy,http://www.orpha.net/ORDO/Orphanet_98687
typed-literal,Mitochondrial disease with eye involvement,http://www.orpha.net/ORDO/Orphanet_98695
typed-literal,catecholamine-producing tumor,http://purl.obolibrary.org/obo/MONDO_0019116
typed-literal,rare photodermatosis,http://purl.obolibrary.org/obo/MONDO_0019304
typed-literal,Genetic photodermatosis,http://www.orpha.net/ORDO/Orphanet_183490
typed-literal,Overgrowth syndrome,http://www.orpha.net/ORDO/Orphanet_93460
typed-literal,rare neurologic disease with psychiatric involvement,http://purl.obolibrary.org/obo/MONDO_0020016
typed-literal,cerebral lipidosis with dementia,http://purl.obolibrary.org/obo/MONDO_0020143
typed-literal,Metabolic disease with dementia,http://www.orpha.net/ORDO/Orphanet_98543
typed-literal,rare disorder with ptosis,http://purl.obolibrary.org/obo/MONDO_0020169
typed-literal,chromosomal anomaly with cataract,http://purl.obolibrary.org/obo/MONDO_0020226
typed-literal,Congenital factor V deficiency,http://www.orpha.net/ORDO/Orphanet_326
typed-literal,factor V deficiency,http://purl.obolibrary.org/obo/MONDO_0020586
typed-literal,"microcephaly, growth restriction and increased sister chromatid exchange",http://purl.obolibrary.org/obo/MONDO_0020629
typed-literal,DNA repair defect other than combined T-cell and B-cell immunodeficiencies,http://www.orpha.net/ORDO/Orphanet_169346
typed-literal,Non-dystrophic myopathy,http://www.orpha.net/ORDO/Orphanet_206656
typed-literal,Dysostosis of genetic origin with limb anomaly as a major feature,http://www.orpha.net/ORDO/Orphanet_404571
typed-literal,Hirschsprung disease,http://www.orpha.net/ORDO/Orphanet_388
typed-literal,neurocristopathy,http://purl.obolibrary.org/obo/MONDO_0021635
typed-literal,intestinal motility disease,http://purl.obolibrary.org/obo/MONDO_0021189
typed-literal,nephropathy-associated ciliopathy,http://purl.obolibrary.org/obo/MONDO_0022409
typed-literal,retinal ciliopathy,http://purl.obolibrary.org/obo/MONDO_0022410
typed-literal,hyperlipoproteinemia,http://purl.obolibrary.org/obo/MONDO_0037748
typed-literal,genetic multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome,http://purl.obolibrary.org/obo/MONDO_0043007
typed-literal,Genetic multiple congenital anomalies/dysmorphic syndrome - variable intellectual disability,http://www.orpha.net/ORDO/Orphanet_330197
typed-literal,hereditary optic atrophy,http://purl.obolibrary.org/obo/MONDO_0043878
typed-literal,Rare disease with autism,http://www.orpha.net/ORDO/Orphanet_180772
typed-literal,Disorder of phenylalanine metabolism,http://www.orpha.net/ORDO/Orphanet_284814
typed-literal,Malformation syndrome with connective tissue involvement,http://www.orpha.net/ORDO/Orphanet_139030
typed-literal,adolescent/adult-onset epilepsy syndrome,http://purl.obolibrary.org/obo/MONDO_0100030
typed-literal,Mus musculus domesticus,http://purl.obolibrary.org/obo/NCBITaxon_10092
typed-literal,Mus musculus subspecies,http://www.ebi.ac.uk/efo/EFO_0003013
typed-literal,Mus musculus musculus,http://purl.obolibrary.org/obo/NCBITaxon_39442
typed-literal,tauopathy,http://www.ebi.ac.uk/efo/EFO_0005815
typed-literal,Genetic eye tumor,http://www.orpha.net/ORDO/Orphanet_183619
typed-literal,prostate derived cell line,http://www.ebi.ac.uk/efo/EFO_0002891
typed-literal,ENCODE cell line,http://www.ebi.ac.uk/efo/EFO_0002926
literal,hepatobiliary disease,http://www.ebi.ac.uk/efo/EFO_0010284
typed-literal,ESC derived cell line,http://www.ebi.ac.uk/efo/EFO_0005738
typed-literal,trophozoite,http://www.ebi.ac.uk/efo/EFO_0002592
typed-literal,plasmodium parasite stage,http://www.ebi.ac.uk/efo/EFO_0002544
typed-literal,endothelial cell derived cell line,http://www.ebi.ac.uk/efo/EFO_0005730
typed-literal,"Disorder of peroxisomal alpha-, beta- and omega-oxidation",http://www.orpha.net/ORDO/Orphanet_309810
typed-literal,Neurodegenerative disease with chorea,http://www.orpha.net/ORDO/Orphanet_306719
typed-literal,Syndromic developmental defect of the eye,http://www.orpha.net/ORDO/Orphanet_108987
typed-literal,Argininemia,http://www.orpha.net/ORDO/Orphanet_90
typed-literal,Disorder of urea cycle metabolism and ammonia detoxification,http://www.orpha.net/ORDO/Orphanet_79167
typed-literal,Chronic hepatic porphyria,http://www.orpha.net/ORDO/Orphanet_95161
typed-literal,Genodermatosis with ocular features,http://www.orpha.net/ORDO/Orphanet_98696
typed-literal,Rare metabolic liver disease,http://www.orpha.net/ORDO/Orphanet_101940
typed-literal,Autosomal recessive cerebellar ataxia due to a DNA repair defect,http://www.orpha.net/ORDO/Orphanet_98097
typed-literal,Classic organic aciduria,http://www.orpha.net/ORDO/Orphanet_79163
typed-literal,Familial intrahepatic cholestasis,http://www.orpha.net/ORDO/Orphanet_284385
typed-literal,Syndromic intestinal malformation,http://www.orpha.net/ORDO/Orphanet_108969
typed-literal,Isolated ectopia lentis,http://www.orpha.net/ORDO/Orphanet_1885
typed-literal,Marfan and Marfan-related disorder,http://www.orpha.net/ORDO/Orphanet_284993
typed-literal,Sex chromosome disorder of sex development,http://www.orpha.net/ORDO/Orphanet_325546
typed-literal,Muscular glycogenosis,http://www.orpha.net/ORDO/Orphanet_206959
typed-literal,Lysosomal glycogen storage disease,http://www.orpha.net/ORDO/Orphanet_309337
typed-literal,Sickle cell disease and related diseases,http://www.orpha.net/ORDO/Orphanet_275752
typed-literal,Connective tissue disease with eye involvement,http://www.orpha.net/ORDO/Orphanet_98702
typed-literal,Malformation syndrome with skin/mucosae involvement,http://www.orpha.net/ORDO/Orphanet_139027
typed-literal,Polymalformative genetic syndrome with increased risk of developing cancer,http://www.orpha.net/ORDO/Orphanet_183422
typed-literal,Conjunctival telangiectasia,http://www.orpha.net/ORDO/Orphanet_98613
typed-literal,Oculomotor apraxia or related oculomotor disease,http://www.orpha.net/ORDO/Orphanet_98688
typed-literal,Multiple polyglandular tumor,http://www.orpha.net/ORDO/Orphanet_100094
typed-literal,Genetic mixed dermis disorder,http://www.orpha.net/ORDO/Orphanet_183481
typed-literal,Rare genetic intellectual disability with developmental anomaly,http://www.orpha.net/ORDO/Orphanet_183763
typed-literal,Ectodermal dysplasia syndrome,http://www.orpha.net/ORDO/Orphanet_79373
typed-literal,Autosomal dominant cerebellar ataxia type 4,http://www.orpha.net/ORDO/Orphanet_94149
typed-literal,Familial partial epilepsy,http://www.orpha.net/ORDO/Orphanet_309
typed-literal,Retinitis pigmentosa,http://www.orpha.net/ORDO/Orphanet_791
typed-literal,Retinal dystrophy,http://www.orpha.net/ORDO/Orphanet_71862
typed-literal,Genetic syndrome with limb reduction defects,http://www.orpha.net/ORDO/Orphanet_404574
typed-literal,Mitochondrial disease with hypertrophic cardiomyopathy,http://www.orpha.net/ORDO/Orphanet_217587
typed-literal,Mitochondrial disease with dilated cardiomyopathy,http://www.orpha.net/ORDO/Orphanet_217613
typed-literal,Mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA,http://www.orpha.net/ORDO/Orphanet_254776
typed-literal,Congenital intestinal motility disorder,http://www.orpha.net/ORDO/Orphanet_104009
typed-literal,Malformation syndrome with hamartosis,http://www.orpha.net/ORDO/Orphanet_98196
typed-literal,Rare disease with glaucoma as a major feature,http://www.orpha.net/ORDO/Orphanet_98638
typed-literal,Non-syndromic intestinal malformation,http://www.orpha.net/ORDO/Orphanet_108967
typed-literal,Rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism,http://www.orpha.net/ORDO/Orphanet_399846
typed-literal,Syndromic retinitis pigmentosa,http://www.orpha.net/ORDO/Orphanet_98661
typed-literal,Syndromic myopia,http://www.orpha.net/ORDO/Orphanet_98620
typed-literal,Midline cerebral malformation,http://www.orpha.net/ORDO/Orphanet_268926
typed-literal,Malignant tumor of palpebral epidermis,http://www.orpha.net/ORDO/Orphanet_98584
typed-literal,Macroglossia,http://www.orpha.net/ORDO/Orphanet_156207
typed-literal,Syndrome associated with hypertrophic cardiomyopathy,http://www.orpha.net/ORDO/Orphanet_217595
typed-literal,Autosomal recessive degenerative and progressive cerebellar ataxia,http://www.orpha.net/ORDO/Orphanet_98098
typed-literal,Rare hereditary metabolic disease with peripheral neuropathy,http://www.orpha.net/ORDO/Orphanet_207018
typed-literal,Lysosomal disease with hypertrophic cardiomyopathy,http://www.orpha.net/ORDO/Orphanet_217581
typed-literal,Fucosidosis,http://www.orpha.net/ORDO/Orphanet_349
typed-literal,Oligosaccharidosis,http://www.orpha.net/ORDO/Orphanet_79215
typed-literal,Lysosomal storage disease with skeletal involvement,http://www.orpha.net/ORDO/Orphanet_93448
typed-literal,Pierre Robin syndrome associated with bone disease,http://www.orpha.net/ORDO/Orphanet_138055
typed-literal,Secondary ectropion,http://www.orpha.net/ORDO/Orphanet_98571
typed-literal,Rare constitutional medullar aplasia,http://www.orpha.net/ORDO/Orphanet_68383
typed-literal,Ectodermal malformation syndrome associated with ocular features,http://www.orpha.net/ORDO/Orphanet_98709
typed-literal,Ptosis,http://www.orpha.net/ORDO/Orphanet_98578
typed-literal,Lens position anomaly,http://www.orpha.net/ORDO/Orphanet_98653
typed-literal,Rare female infertility due to an anomaly of ovarian function of genetic origin,http://www.orpha.net/ORDO/Orphanet_400022
typed-literal,Genetic hyperpigmentation of the skin,http://www.orpha.net/ORDO/Orphanet_183466
typed-literal,Noonan syndrome and Noonan-related syndrome,http://www.orpha.net/ORDO/Orphanet_98733
typed-literal,Heart-hand syndrome,http://www.orpha.net/ORDO/Orphanet_228184
typed-literal,Palpebral lentiginosis,http://www.orpha.net/ORDO/Orphanet_98587
typed-literal,Syndrome with disorder of sex development of gynecological interest,http://www.orpha.net/ORDO/Orphanet_325638
typed-literal,Syndrome associated with Pierre Robin syndrome,http://www.orpha.net/ORDO/Orphanet_138063
typed-literal,Autosomal recessive metabolic cerebellar ataxia,http://www.orpha.net/ORDO/Orphanet_98096
typed-literal,Metabolic disease with pigmentary retinitis,http://www.orpha.net/ORDO/Orphanet_98713
typed-literal,"Syndrome with 46,XY disorder of sex development",http://www.orpha.net/ORDO/Orphanet_98087
typed-literal,Primary bone dysplasia with micromelia,http://www.orpha.net/ORDO/Orphanet_364536
